,loss,dice_coef,val_loss,val_dice_coef,epoch_time
0,0.21153947710990906,0.8921956419944763,0.05644584819674492,0.9713090658187866,639.3131892
1,0.017496740445494652,0.9911126494407654,0.014318631961941719,0.9927107095718384,640.1330121000001
2,0.008090914227068424,0.9958818554878235,0.00979712326079607,0.9950067400932312,644.4828834
3,0.006031067576259375,0.9969272613525391,0.009188422001898289,0.9953166246414185,637.8122107000004
4,0.005163317080587149,0.9973667860031128,0.007731239777058363,0.9960582852363586,637.9308728000001
5,0.004529009107500315,0.9976902008056641,0.007296220399439335,0.99628084897995,656.4732392000001
6,0.004153968766331673,0.9978830218315125,0.007209047209471464,0.9963234066963196,1003.9381893000004
7,0.003839559154585004,0.9980432987213135,0.006343249697238207,0.9967670440673828,1242.756628
8,0.003564036451280117,0.9981813430786133,0.007771692238748074,0.9960348606109619,642.0960494000001
9,0.0033321836963295937,0.9983004927635193,0.008032134734094143,0.9959036111831665,631.000959
10,0.0031528642866760492,0.9983915090560913,0.007398959714919329,0.9962266683578491,639.4270648000002
11,0.002991161774843931,0.998474657535553,0.00755221676081419,0.996148407459259,629.8748574000001
12,0.002881381893530488,0.9985293745994568,0.007987129501998425,0.9959266185760498,639.2543370000003
13,0.002732753288000822,0.9986063838005066,0.008143939077854156,0.995846688747406,679.036317099999
14,0.0026261655148118734,0.9986600875854492,0.007641274947673082,0.9961031079292297,624.4693815999999
15,0.002541928319260478,0.9987040758132935,0.007629907224327326,0.9961088299751282,628.1574428000004
16,0.0024499939754605293,0.9987510442733765,0.007589999586343765,0.9961293339729309,634.5121356
17,0.002355863805860281,0.9987989664077759,0.007778455503284931,0.9960331916809082,688.7610871000015
18,0.0022909510880708694,0.9988318681716919,0.0074260360561311245,0.9962128400802612,691.1737752000008
19,0.0022320235148072243,0.998862087726593,0.00667100353166461,0.9965978860855103,669.7109512000006
20,0.002156997099518776,0.9989009499549866,0.0071289087645709515,0.996364414691925,634.4433233
21,0.002103119855746627,0.9989266991615295,0.007419157307595015,0.9962162971496582,633.7939813999983
22,0.0020465655252337456,0.9989562630653381,0.006778487004339695,0.9965431690216064,635.6398122999999
23,0.001992293167859316,0.9989835023880005,0.006970530841499567,0.9964452385902405,638.2384708999998
24,0.0019569587893784046,0.9990014433860779,0.0072450484149158,0.9963051676750183,638.7747568000013
25,0.0019126615952700377,0.9990241527557373,0.006593919359147549,0.9966371059417725,635.7659290999982
26,0.0018817444797605276,0.9990406036376953,0.00681174686178565,0.9965261816978455,634.803047100002
27,0.0018424894660711288,0.9990607500076294,0.006800548639148474,0.9965318441390991,633.5653452000006
28,0.001792581519111991,0.9990865588188171,0.00709295691922307,0.9963825941085815,633.9160935
29,0.0017631485825404525,0.9991003274917603,0.007175032049417496,0.996340811252594,634.5655656000017
30,0.0017462759278714657,0.9991092681884766,0.006579119246453047,0.9966445565223694,636.5833047000015
31,0.0017199014546349645,0.9991232752799988,0.006755703128874302,0.9965547323226929,632.9269376000011
32,0.0016912081046029925,0.9991375803947449,0.006867340300232172,0.9964977502822876,632.7971952999978
33,0.0016610516468062997,0.9991522431373596,0.007144891191273928,0.9963563084602356,634.3139632999992
34,0.0016426488291472197,0.9991626143455505,0.00685417465865612,0.9965043067932129,632.5969227999994
