,loss,dice_coef,val_loss,val_dice_coef,epoch_time
0,0.6673118472099304,0.6621256470680237,0.3215421736240387,0.8287118673324585,74.9790170999986
1,0.44951358437538147,0.7708150744438171,0.3529823422431946,0.8055378198623657,73.36578050000026
2,0.35733696818351746,0.8174450397491455,0.20659653842449188,0.8905162215232849,73.60187640000004
3,0.2751595079898834,0.8585354089736938,0.23567572236061096,0.8729793429374695,73.36910470000294
4,0.22058247029781342,0.8860934376716614,0.1700896918773651,0.909291684627533,73.30789250000089
5,0.18017533421516418,0.9067063927650452,0.15461382269859314,0.9176145195960999,73.23477439999988
6,0.14791908860206604,0.9233070611953735,0.1568622589111328,0.919707715511322,73.34642440000243
7,0.13170881569385529,0.9316388368606567,0.11441416293382645,0.940035343170166,73.14587100000062
8,0.10606992244720459,0.9452572464942932,0.0605783574283123,0.9688396453857422,73.57871169999999
9,0.0706096887588501,0.9639768600463867,0.04122905805706978,0.9789696931838989,72.909338999998
10,0.04901602119207382,0.9750871658325195,0.03360686078667641,0.9828660488128662,73.33701219999784
11,0.03665262088179588,0.9813759922981262,0.027474338188767433,0.9860115647315979,73.1865386999998
12,0.03112395480275154,0.9841809868812561,0.029826322570443153,0.9848232269287109,73.08806179999738
13,0.02584618516266346,0.986859917640686,0.020042652264237404,0.9897952079772949,73.19607919999908
14,0.02166574075818062,0.9889839887619019,0.025593645870685577,0.9869625568389893,73.3986831000002
15,0.019053500145673752,0.9903099536895752,0.01728004217147827,0.9912016987800598,73.1935158999986
16,0.01701953262090683,0.9913426041603088,0.016135480254888535,0.9917841553688049,73.22439630000008
17,0.015419851057231426,0.9921548962593079,0.01484869234263897,0.9924391508102417,73.11599470000147
18,0.013942313380539417,0.9929059147834778,0.01364336721599102,0.9930520057678223,73.23179449999952
19,0.01327447034418583,0.9932441711425781,0.014288393780589104,0.9927239418029785,73.18669349999982
20,0.012201037257909775,0.9937893748283386,0.013417357578873634,0.9931652545928955,73.10730659999899
21,0.01150446105748415,0.9941433072090149,0.013763069175183773,0.9929870963096619,73.04573549999986
22,0.01069179642945528,0.9945561289787292,0.012250605970621109,0.9937584400177002,73.24689040000158
23,0.00999203696846962,0.9949120283126831,0.013022706843912601,0.9933639764785767,73.06798250000065
24,0.009441672824323177,0.9951916933059692,0.011683682911098003,0.9940468668937683,73.2683732000005
25,0.009038030169904232,0.9953969717025757,0.011644164100289345,0.9940664172172546,73.01642809999976
26,0.008498100563883781,0.9956716299057007,0.01105956919491291,0.9943647980690002,73.36528230000113
27,0.008196509443223476,0.995824933052063,0.012129605747759342,0.9938173890113831,72.88348979999864
28,0.007680363953113556,0.9960876107215881,0.010750769637525082,0.9945189952850342,73.26207900000009
29,0.00756466668099165,0.9961465001106262,0.01321331411600113,0.9932653307914734,72.71907920000012
30,0.007201455533504486,0.9963306784629822,0.011926066130399704,0.9939208030700684,73.44945680000092
31,0.0069084782153368,0.9964801669120789,0.010553432628512383,0.9946215748786926,73.0542647000002
32,0.006657404359430075,0.9966078400611877,0.009867127053439617,0.9949701428413391,73.14212509999925
33,0.006287696305662394,0.9967960119247437,0.010348061099648476,0.9947245121002197,73.00198060000184
34,0.006049909628927708,0.9969170689582825,0.010125319473445415,0.9948381781578064,73.18678910000017
