,loss,dice_coef,val_loss,val_dice_coef,epoch_time
0,0.0072096846997737885,0.9963400959968567,0.0031291155610233545,0.9984040260314941,4154.6395328
1,0.0026338219176977873,0.9986588358879089,0.0026416387408971786,0.9986557364463806,4223.7884553
2,0.0021519626025110483,0.9989015460014343,0.0023326308000832796,0.99881511926651,4199.334582599997
3,0.0019240303663536906,0.9990197420120239,0.002150532091036439,0.9989012479782104,4191.150456299998
4,0.0017891321331262589,0.9990861415863037,0.00216310890391469,0.9988965392112732,4247.3542333000005
5,0.0016982924425974488,0.999133288860321,0.002295280108228326,0.9988285303115845,4310.740140299997
6,0.0016006286023184657,0.9991835951805115,0.002091407310217619,0.9989333748817444,4360.766564400001
7,0.001552977366372943,0.9992079138755798,0.0024019565898925066,0.9987749457359314,4291.958325500003
8,0.001493294956162572,0.9992379546165466,0.002306107897311449,0.9988235831260681,4246.068701000004
9,0.0014448302099481225,0.9992625713348389,0.002183289499953389,0.9988864660263062,4336.769740000003
