,loss,dice_coef,val_loss,val_dice_coef,epoch_time
0,0.22550882399082184,0.8861532807350159,0.008819910697638988,0.995509684085846,820.5118789
1,0.013421249575912952,0.9931896328926086,0.005056972615420818,0.9974293112754822,802.4570845
2,0.00409977650269866,0.9979149103164673,0.0034829569049179554,0.9982252717018127,810.8382119
3,0.0027099025901407003,0.9986196756362915,0.002581947250291705,0.9986839294433594,811.1030489
4,0.0022003694903105497,0.9988784790039062,0.002348072826862335,0.9988023638725281,806.3189843999999
5,0.0019746068865060806,0.9989936947822571,0.0022884253412485123,0.9988357424736023,803.3382670000001
6,0.0018319807713851333,0.9990691542625427,0.002215086715295911,0.998867392539978,813.8528717999998
7,0.0017197749111801386,0.9991219639778137,0.0021975357085466385,0.9988779425621033,811.6417513999995
8,0.0016147332498803735,0.9991753101348877,0.0022499326150864363,0.9988517761230469,801.8455260999999
9,0.0015390545595437288,0.9992153644561768,0.002164400415495038,0.998896062374115,803.6072561000001
10,0.0014893857296556234,0.9992401599884033,0.0021169553510844707,0.9989206194877625,802.6240967999993
11,0.0014291037805378437,0.9992716312408447,0.0021216017194092274,0.9989178776741028,801.4592197000002
12,0.0013734172098338604,0.9992997646331787,0.0021573039703071117,0.9988998770713806,812.5446534000002
13,0.0013280347920954227,0.9993223547935486,0.002208515303209424,0.9988738298416138,808.1702198000003
14,0.0012804126599803567,0.9993477463722229,0.0020866014529019594,0.998935878276825,802.2909831999987
15,0.0012453795643523335,0.9993647933006287,0.002176075242459774,0.9988905787467957,800.7680213999993
16,0.0011967491591349244,0.9993901252746582,0.0021602013148367405,0.9988986253738403,802.325620900001
17,0.0011638582218438387,0.9994067549705505,0.0021703040692955256,0.9988930821418762,802.2236509000013
18,0.0011307939421385527,0.9994223713874817,0.0020757431630045176,0.9989413022994995,802.7112804999997
19,0.0011085454607382417,0.9994348883628845,0.0020710285753011703,0.9989436864852905,801.9693136999995
20,0.001076607732102275,0.9994518160820007,0.0021610043477267027,0.9988985061645508,802.9449734999998
21,0.0010542114032432437,0.9994625449180603,0.002084355102851987,0.99893718957901,801.5783679999986
22,0.00102653494104743,0.9994760751724243,0.0021200748160481453,0.9989190101623535,802.4308110999991
23,0.00100803398527205,0.999485969543457,0.002119300654157996,0.9989190101623535,808.6219701000009
24,0.0009857891127467155,0.9994980692863464,0.0021106284111738205,0.9989234209060669,2101.720730899997
25,0.0009648485574871302,0.9995083808898926,0.0020693212281912565,0.9989446401596069,803.5830247999984
26,0.0009406022727489471,0.9995197653770447,0.00207101390697062,0.9989442825317383,805.0756446000014
27,0.000936302647460252,0.9995223879814148,0.0020865437109023333,0.9989359974861145,805.9218512000007
28,0.000916962802875787,0.9995326399803162,0.0021186992526054382,0.9989192485809326,814.5104222000009
29,0.0009104363853111863,0.9995342493057251,0.0020753820426762104,0.9989415407180786,827.1351896999986
30,0.0008872502949088812,0.9995476603507996,0.002109449589625001,0.9989240765571594,832.3312018999968
31,0.0008721189224161208,0.9995562434196472,0.0020601258147507906,0.998949408531189,819.2039064000019
32,0.000863787136040628,0.9995589256286621,0.002111358568072319,0.9989235997200012,1301.6203672999982
33,0.0008512796484865248,0.9995664358139038,0.002085702493786812,0.9989363551139832,829.9484837000018
34,0.0008458285010419786,0.99956876039505,0.002090697642415762,0.9989339709281921,834.6603333999992
