,loss,dice_coef,val_loss,val_dice_coef,epoch_time
0,0.1875613033771515,0.9033528566360474,0.019181465730071068,0.9902542233467102,730.4772608
1,0.013462191447615623,0.9931617975234985,0.007548058871179819,0.996158242225647,723.2316145000001
2,0.006854759529232979,0.9965094327926636,0.005741066299378872,0.9970746636390686,725.3485344999999
3,0.00525230448693037,0.9973228573799133,0.004933529067784548,0.9974850416183472,725.0133330000003
4,0.004497561138123274,0.9977066516876221,0.004831037484109402,0.9975363612174988,725.4310157999998
5,0.004044382367283106,0.9979374408721924,0.004876604303717613,0.9975156784057617,734.4607475999996
6,0.003687631106004119,0.998121440410614,0.004904273897409439,0.9974982738494873,732.9300162999998
7,0.0034543611109256744,0.9982367753982544,0.004479503259062767,0.9977148771286011,722.9991164000003
8,0.0032500019297003746,0.9983426928520203,0.004466396756470203,0.9977217316627502,723.2913162000004
9,0.003099933033809066,0.9984192848205566,0.004351160954684019,0.9977807998657227,723.6268875999995
10,0.002933667041361332,0.9985037446022034,0.004331494681537151,0.997791051864624,728.7928690999997
11,0.0028132773004472256,0.998565673828125,0.00440994231030345,0.9977514743804932,732.2909474000007
12,0.0027029106859117746,0.998621940612793,0.0043211402371525764,0.9977960586547852,723.3093369999988
13,0.0025948593392968178,0.9986761808395386,0.004479173105210066,0.9977158904075623,723.0880899000003
14,0.002511240541934967,0.9987207651138306,0.004327828995883465,0.9977927803993225,721.7150849000009
15,0.0024320415686815977,0.9987605810165405,0.004291335586458445,0.9978113174438477,722.3108029999985
16,0.0023521475959569216,0.9988012909889221,0.004284960683435202,0.9978148937225342,722.6209220000001
17,0.0022980442736297846,0.9988274574279785,0.004309713840484619,0.9978020191192627,721.8365031000012
18,0.0022176767233759165,0.9988692998886108,0.004452841822057962,0.9977290630340576,723.0128612999997
19,0.002170079853385687,0.9988923668861389,0.004367040004581213,0.9977729320526123,722.7896615999998
20,0.0021002430003136396,0.9989283084869385,0.004321224056184292,0.9977962970733643,722.7581372000004
21,0.0020577057730406523,0.998951256275177,0.004377057310193777,0.9977677464485168,722.6509442999995
22,0.0020061649847775698,0.9989771246910095,0.0046370550990104675,0.9976352453231812,722.4050131999975
23,0.0019725069869309664,0.9989950656890869,0.004260469693690538,0.9978272914886475,722.3266282000004
24,0.0019307434558868408,0.9990141987800598,0.004238963592797518,0.9978378415107727,723.157086700001
25,0.0018873750232160091,0.9990377426147461,0.0044195507653057575,0.9977460503578186,722.6459676999984
26,0.0018551555695012212,0.9990530610084534,0.0043865772895514965,0.9977625608444214,722.8088805999978
27,0.0018259028438478708,0.9990699887275696,0.004178506787866354,0.997869074344635,722.5563899000008
28,0.0018061802256852388,0.9990797638893127,0.004362054169178009,0.9977757930755615,722.2655787000003
29,0.0017664107726886868,0.9990988969802856,0.004332223441451788,0.9977905750274658,736.4211743000014
30,0.0017279095482081175,0.9991183280944824,0.004264448769390583,0.9978252053260803,723.6668485000009
31,0.0016992646269500256,0.9991334676742554,0.0042557502165436745,0.997829794883728,721.8645574999973
32,0.0016772543312981725,0.9991448521614075,0.004270563833415508,0.9978219866752625,721.6314485000003
33,0.0016718764090910554,0.9991468191146851,0.004438929259777069,0.9977366328239441,721.5919753999988
34,0.0016389674274250865,0.9991635084152222,0.0042831674218177795,0.9978156089782715,721.1864023000016
